Label,aspect_NSEW,elevation_center,elevation_minmax_difference,slope_center,slope_difference_pct,aspect_span,aspect_sum_span_9cells,placurv_center_below_diff,placurv_signs_8,placurv_top_vs_2bottom,procurv_signs_8,procurv_top_vs_2bottom,lsfactor_sum_center_1below,twi_center,twi_25mean,geology_center,geology_9mode,sdoif_center
0,NE,114,19,26.56505,191.79833277181862,302.4712,802.2458200000001,-0.040295399999999995,-++,-0.04723622499999999,---,-0.010743510999999997,14.758613,5.038995,4.7899733200000005,3,3,1.311449
1,S,350,16,35.26439,23.85848727285514,46.78989999999999,94.63560000000001,-0.006840240000000001,---,0.02333039,---,0.007011406000000001,27.957520000000002,5.639792,5.4446972,3,3,1.316743
0,N,101,14,32.31153,45.68997506462863,36.869899999999916,63.78349999999989,0.009593583,---,0.020784262999999997,---,0.04265263,13.932676,3.329271,3.9507909199999993,2,2,1.34256
0,NW,432,12,19.82703,91.09458148799895,64.65379999999999,84.03259999999989,-0.00683804,+++,-0.056873820000000005,+++,-0.034166212,8.186268,4.692719,4.501807400000001,3,3,1.364767
0,S,365,11,21.80141,144.85983704723682,161.56509999999997,119.7449,0.028684016,+--,0.044837706,+++,0.007579283999999999,8.721354,3.407003,3.63948564,3,3,1.311041
0,SW,371,13,26.56505,58.41506038949674,45.0,87.85249999999996,0.013528929999999998,---,0.059777090000000005,---,0.011951425000000002,24.2728,7.041202,6.38150808,3,3,1.315664
0,W,185,17,40.51059,34.42443074761439,45.0,42.80099999999993,0.011482830000000001,++-,0.014070837000000001,++-,0.021797089,18.44554,3.145837,3.4750413600000005,2,2,1.166932
1,S,157,16,40.51059,46.183430061127225,83.65980000000002,59.10479999999998,0.0011270589999999997,++-,0.028716669,---,0.03755286,20.867933,3.265692,4.14401572,3,3,1.299037
1,SW,519,20,38.87666,33.258566965372026,74.74489999999997,158.83049999999997,0.009302169999999998,---,0.07731054999999999,---,0.024759780000000002,34.85243,6.483858,5.27926096,3,3,1.313375
0,N,155,16,45.56176,72.33561653456759,180.00003,428.22277799999983,0.008736733,---,0.040034633,---,0.045502520000000005,18.334502999999998,2.628962,4.623257,2,5,1.300477
1,E,138,23,45.56176,27.17081166311398,39.80556999999999,67.38048000000002,-0.001588412,+++,-0.009422400000000001,---,0.02045756,23.52153,3.509848,3.34811568,3,3,1.294368
0,S,666,14,32.31153,25.524232371540442,26.565099999999916,94.70280000000002,0.002881393,++-,0.016489553,---,0.013857127,16.134382,3.892893,3.9198083599999993,3,3,1.332631
1,N,140,11,21.80141,67.71639999431228,74.74485000000004,1066.352718,0.009241359999999999,++-,0.02624254,++-,0.017895631,10.785084000000001,3.993458,3.8434780799999997,3,3,1.360182
0,N,34,9,22.40687,174.0538816889641,270.0,365.23878,-0.02662223,---,-0.01459465,+--,0.031200795000000003,1.000334264,6.140815,6.284489279999999,2,5,1.35492
0,NE,115,14,15.79317,246.9423617931042,116.56509999999997,214.57764000000003,0.02333582,+--,0.04891293,+--,0.031074863,6.442162,5.335771,4.540627,2,5,1.339507
0,NW,99,16,30.24626,38.68551020853488,29.19749999999999,37.65469999999999,-0.008829822,-+-,-0.0049348529999999995,-+-,-0.0005827220000000008,16.84003,4.295452,4.508451920000001,2,2,1.25373
0,W,193,10,17.5484,119.67814729547992,82.87490000000008,83.08860000000004,-0.01020608,+++,-0.04872661,---,0.007343558,6.546999,4.931667,4.330514800000001,1,1,1.259371
0,SW,36,9,12.60438,308.2509968756892,218.65980000000002,347.23459999999994,-0.002108969999999998,+++,-0.038053439999999994,+++,0.029719239,5.341628,2.810942,3.4074714,3,3,1.303727
0,N,115,12,30.96376,30.71251682612189,37.87502999999998,361.84757800000006,-0.005173108,---,0.0010235160000000004,+++,-0.0010235159999999995,22.68127,5.678522,6.01699996,2,2,1.360522
1,SW,427,23,40.70319,22.54951024723124,53.13009999999997,92.80109999999999,0.006603309000000001,---,0.023516619000000002,---,0.01235252,21.3219,3.545348,3.7854735999999995,3,3,1.363016
1,W,204,15,27.01712,150.6374217533179,116.56509999999997,162.94720000000012,0.018072671999999998,++-,0.023355846,+--,0.037335077,16.283994999999997,4.76401,4.457662,3,3,1.303101
0,SE,192,10,24.09484,100.6940199644405,180.0,279.3488,0.021459600000000002,---,0.06126169,---,-0.011663306000000002,7.92443,5.936393,5.7026502400000005,2,2,1.35255
1,SW,155,10,19.82703,148.19582156278574,209.93149999999997,418.7966,0.04640378,++-,0.06778365,-+-,-0.0042497199999999985,8.685034,2.695801,2.95194092,2,2,1.345796
1,E,78,14,31.31116,49.30305999522214,25.55997000000002,69.18848999999999,0.009277953,---,0.020822583,---,0.02607438,18.984594,5.542831,5.39436472,3,3,1.307344
0,SW,72,7,19.82703,84.2096723513305,78.69010000000003,168.4505,0.0032291049999999995,++-,0.012761573,++-,-0.0017270280000000005,7.491355,3.277615,3.95627256,3,3,1.311666
1,NW,231,13,22.98977,158.82826578952293,93.36650999999995,410.2157700000001,0.004279979999999999,---,0.03957695,---,0.051415482,19.540512,6.429125,5.36267456,3,3,1.300768
0,W,31,12,32.31153,83.194667661977,108.43499999999995,142.80549999999988,0.003578060000000001,+++,-0.03237016,++-,0.03513597,13.547515,2.770432,3.1063440799999995,2,5,1.327375
0,SW,648,11,22.98977,46.855101203709296,44.99999999999994,63.6746,0.010652972,++-,0.015120521000000001,+++,0.0014419810000000002,9.267101,3.833872,4.202175840000001,3,3,1.36763
0,N,315,16,30.96376,52.02724087772285,51.34019999999998,63.71080000000012,0.009545860000000001,+++,-0.002382499999999999,+-+,0.005136414000000001,19.514809,4.830471,4.467523840000001,3,3,1.357261
0,NE,30,22,32.63194,88.4238571166777,38.45371,28.867470000000004,0.024774954000000002,+--,0.045221034,+--,0.08726433,17.62323,3.323385,3.22361008,3,3,1.293803
0,S,134,11,22.40687,42.44122449945039,48.1798,98.40529999999998,0.0023576299999999994,---,0.02411731,---,0.000710569,14.935448000000001,5.975019,5.38550796,2,2,1.331368
0,W,609,12,27.01712,46.20958858679237,47.72640000000001,12.667899999999975,0.009623758,++-,0.010149535,+--,0.009161991,13.295266999999999,3.540621,3.5740760399999996,3,3,1.367099
0,S,170,15,31.31116,90.58322974939286,78.11129999999997,28.136899999999997,0.012180670000000001,+++,-0.00892414,++-,0.042133374,15.682093,3.437526,3.1960602399999996,2,2,1.347028
0,NW,33,34,40.31554,85.88144918807984,33.906300000000044,70.32359999999994,-0.0336997,++-,-0.028434333,+-+,0.008816260000000003,27.03767,3.43637,3.306303680000001,3,7,1.312255
0,S,127,11,17.5484,114.12755578856192,57.52879999999999,166.515,0.0026335630000000002,+-+,-0.006275082999999999,--+,-0.010291693,9.413259,6.460215,5.44161652,2,2,1.300423
0,NE,202,22,37.99073,101.40355291935691,202.61983,104.76904000000002,0.04978729,+--,0.11510714,---,0.10283963000000002,22.236821,3.234134,4.418472240000001,3,3,1.28464
0,E,283,8,21.80141,52.70512320074711,63.434950000000015,81.87,0.010079768999999999,---,0.015330957999999999,-+-,-0.00981826,8.547608,4.417452,4.4172864,3,3,1.290592
0,S,301,9,22.40687,49.70230112461044,63.43490000000003,75.63360000000006,0.00557612,+++,-0.01619772,+++,-0.027947788,10.375867,3.556371,3.608607159999999,3,3,1.290059
0,SW,231,13,22.98977,59.60494602599331,49.398799999999994,64.4401,0.0007524799999999998,+++,-0.0077160300000000005,+++,-0.006054721000000001,12.419471,3.949849,4.336324640000001,3,3,1.320378
0,SE,149,18,29.49621,93.90477624074414,98.13004999999998,183.17982,-0.00832936,---,0.0182661,---,0.039666030000000005,14.043428,4.292448,4.77196404,3,3,1.301779
1,N,349,19,36.05503,36.750017958659306,30.52970799999997,37.902146,0.004136593,---,0.018022763,---,0.020597841999999998,19.644551999999997,3.803718,3.8956091600000002,3,3,1.366808
0,W,93,11,17.5484,151.58611041462467,63.43490000000003,102.16389999999998,-0.0042962500000000015,---,0.023586899999999997,-+-,0.006832407,13.859423,6.917488,6.266391680000002,3,7,1.313371
1,E,172,12,30.96376,52.4096556748922,44.99996999999996,69.95715999999999,0.008096125,---,0.026242744999999998,+++,0.001343917,15.277719000000001,3.629402,3.83100164,3,3,1.334388
0,E,113,11,22.40687,64.50294039283487,49.398799999999994,124.23420000000006,-0.0035517799999999974,+++,-0.019533719999999997,+++,-0.008439295,13.834785,4.527406,4.65425496,2,2,1.120569
0,SW,174,14,38.87666,79.03801406808094,109.65389999999996,92.58109999999999,0.005268500000000001,++-,0.011565492,-+-,-0.003304992000000003,16.750472000000002,2.957731,3.69175796,3,3,1.302958
0,E,135,14,31.31116,45.522491022370296,89.99995000000001,181.77502,0.006082950000000004,---,0.054575610000000004,---,0.0364095,17.368853,5.112489,4.475233599999999,1,1,1.288164
0,E,153,17,38.65981,113.2448322948302,59.03620000000001,100.69631000000001,0.017225298,+--,0.029069868,+--,0.16400264,22.18101,3.812419,3.582834359999999,3,3,1.326975
0,NW,704,18,32.63194,42.58370786413556,23.198599999999942,33.47630000000004,0.01360559,---,0.050342120000000004,---,0.021381530000000003,14.779985,3.674964,3.7138652400000005,2,5,1.324691
0,SE,69,16,29.49621,20.568371326350064,29.53879999999998,19.02060000000003,-0.0006702649999999997,---,0.011012035,---,0.005541618,17.382672999999997,4.508331,4.48540844,2,2,1.215196
0,SE,113,17,35.79576,23.730520039244865,28.072400000000016,100.64329999999998,0.013641255,+--,0.019779189,+--,0.038151112,17.660794,3.76756,3.58108004,2,2,1.278173
1,S,208,17,39.50971,41.69709167695739,52.12510000000003,74.31020000000004,-0.0009945599999999985,---,0.023157780000000003,---,0.004427667,21.85436,4.008025,4.14122328,3,3,1.308492
1,SW,169,8,19.82703,163.7215609196133,110.55600000000004,181.2189,0.0001472299999999982,---,0.07186425,---,0.01916847,9.711828,5.241567,5.8915588,3,3,1.309728
1,SE,151,13,30.24626,44.51122221391999,54.46231999999998,84.19760000000002,0.016872118,++-,0.017786484999999998,+++,0.007035296999999999,12.610129,3.501631,3.730139199999999,3,3,1.334856
1,SE,148,19,37.99073,57.22364376783494,52.125099999999975,73.31980000000001,-0.008472624,---,-0.003899935,-+-,-0.018176475,18.019036999999997,3.954413,3.8447098399999993,3,3,1.315702
0,NW,99,5,12.60438,169.04065888207114,153.43490000000003,176.2684000000001,-0.005278222,+++,-0.030453031999999998,+++,-0.030170744,6.159774,5.669901,5.503536000000001,3,3,1.304049
1,E,49,11,30.96376,63.64585567127506,139.39870000000002,120.23457000000002,0.01750306,---,0.07921696,---,0.01181759,16.537723,4.910076,5.541961760000001,2,2,1.269817
0,S,548,13,28.3032,34.99484157268435,33.11130000000003,77.62530000000001,-0.01338031,+++,-0.03513494,---,-0.0007390900000000008,15.259659,4.712174,4.67194948,3,3,1.321607
1,S,372,18,39.50971,78.96529739145136,36.86990000000003,61.28989999999996,-4.263500000000007e-05,---,0.016765745000000002,+++,-0.044356070000000004,21.879177,3.217663,3.60407372,3,3,1.309325
1,SE,325,14,33.85452,60.14157046090153,67.83370000000002,91.16429999999997,0.02473615,---,0.07634331,++-,0.011935491000000001,20.101277,4.027689,4.756754800000001,3,3,1.307137
0,NW,260,19,37.99073,96.54341993428396,82.05650000000009,110.9033,0.00826785,++-,0.036774089999999995,+--,0.046009101999999996,20.833903,3.151081,3.8278429999999997,3,3,1.304269
0,SW,65,10,24.09484,102.02380675696539,110.22480000000007,81.49269999999993,0.029457073,++-,0.047628163,---,0.043314833999999997,9.391342999999999,4.446723,4.802116160000001,2,5,1.316556
0,SE,23,14,30.24626,98.9916207822058,45.0,89.93079999999999,-0.002820409999999999,---,0.01993678,---,0.013166100000000003,16.12285,4.756582,4.452779840000001,2,2,1.212588
1,NW,277,19,37.99073,45.605256861344856,46.39719999999994,58.793199999999956,0.018251299999999998,---,0.05132743,---,0.03142407,17.230557,3.080856,3.57197668,3,3,1.366653
0,SE,278,12,19.82703,134.56780970220956,75.96379999999999,94.39869999999999,-0.0030420399999999993,+++,-0.0190607,+++,-0.016806,10.02804,3.953571,4.15918756,3,3,1.3103
1,SE,235,18,38.87666,42.720619518240504,55.61959999999999,107.11659999999998,0.003679036,---,0.027663056000000002,---,0.010958765000000002,21.777302,4.559347,4.227581119999999,3,3,1.302935
0,NE,285,13,30.24626,48.809770199687485,63.43490000000003,76.88576,0.011037101,++-,0.014223276,++-,0.018877315,12.731542000000001,3.247068,3.4898988400000004,3,3,1.335035
0,N,717,16,35.26439,24.23393684110231,18.43489999999997,29.75709999999998,-0.005658191999999999,+++,-0.009107664,---,0.0008166480000000005,21.71406,4.533222,4.679659720000001,3,3,1.3209
0,NW,83,10,22.98977,54.41563791199304,89.99990000000008,194.4896000000001,0.0018192100000000017,---,0.04254933,---,0.012621564000000002,21.111919999999998,7.800554,6.68475504,3,3,1.111683
0,E,342,12,31.31116,28.438071281932704,48.366449999999986,39.696860000000015,0.010999519999999999,+++,-5.599000000000055e-05,++-,0.019369959,15.378008000000001,3.693598,3.57683804,3,3,1.336101
1,NW,100,15,35.79576,78.49759301101582,77.47114000000005,124.13130000000007,0.011529729999999998,+++,0.009746374999999998,++-,0.015110188000000002,20.386563,4.409861,4.021941160000001,3,3,1.350858
0,W,164,15,28.3032,46.62808445688119,20.224800000000016,55.81409999999997,0.0038287850000000003,---,0.015514985000000002,+++,0.001038968,18.963095000000003,5.068178,5.0568274,3,3,1.274312
1,SE,179,11,24.09484,65.18901972372507,90.0,122.18269999999998,0.015969012,+--,0.045076162,--+,-0.009469462,6.432441000000001,2.951538,4.2297164800000004,2,2,1.348093
0,N,226,10,11.30993,243.73917433618067,45.0,1680.06849,0.005319726,--+,0.0038839270000000006,---,0.03713658,4.745686,5.352189,4.419569719999999,2,2,1.316163
0,SW,253,16,37.29208,48.70658863758739,55.61960000000005,66.8646,-0.01423173,-++,-0.02874558,-++,-0.034696806999999996,17.756615,4.66747,4.63728112,3,3,1.292738
0,SE,265,20,37.99073,65.49910991444492,71.07538,89.37910000000001,0.02504274,+-+,0.023227061,+--,0.023669909,20.764794000000002,3.541446,3.7084349599999995,3,3,1.290603
1,E,336,17,38.87666,40.27485900280527,51.54631000000006,71.04720000000003,0.00030291,---,0.010270742,--+,-0.004758048000000001,25.84594,4.363178,4.719398920000001,2,5,1.315035
1,SW,144,18,37.29208,61.25898582219067,53.13009999999997,88.9146999999999,0.0035189700000000015,++-,0.009600928000000002,++-,0.015275777999999999,18.714258,3.149014,3.4664322800000003,3,3,1.359574
0,SW,66,6,19.82703,107.46202028241244,81.86999999999995,126.63040000000001,-0.011828057,-++,-0.018712608999999998,--+,-0.030884561999999997,4.487354422,5.29638,6.37793456,2,5,1.320517
0,SE,204,7,15.79317,73.95500713283022,63.435,141.3598,0.0016762879999999997,+++,-0.012586742,+++,-0.009593427000000002,7.161344,6.08289,4.7438646,2,2,1.299505
0,S,219,13,35.26439,77.84510096445734,25.559999999999945,34.092299999999994,0.009187183,++-,0.018152333,+++,-0.001602029999999999,19.736407,3.722312,4.03384888,3,3,1.277935
1,SE,98,10,26.56505,80.26339118503448,104.03625,144.5693,0.015237761000000002,---,0.031315851000000006,++-,0.021097475999999997,24.33013,6.993807,5.906601160000001,2,2,1.277221
1,NE,16,25,45.83452,55.52535512535095,37.43857000000003,87.34633,0.01254598,---,0.029589999999999998,---,0.09425761,22.88961,3.414361,4.06759348,2,2,1.130402
1,S,57,18,47.84365,73.65506185251334,104.03620000000001,102.78490000000002,0.00943753,---,0.04533327,---,0.026389150000000004,22.057594,3.531996,4.274682360000001,2,2,1.295349
1,W,40,15,31.31116,60.83974531764393,45.00000000000006,77.16629999999992,0.008166964999999998,---,0.027558395,+--,0.022097527,24.998910000000002,5.305779,5.72248108,2,5,1.293615
0,SE,48,17,19.82703,265.93598234329596,267.27366,696.6043000000001,0.0015010600000000002,--+,-0.0005205339999999996,+++,-0.02144633,4.614347,5.158345,4.253895119999999,1,1,1.282799
0,W,147,12,26.56505,168.183560731111,188.1301,149.94029999999998,0.014611292000000001,+--,0.021460106,---,0.02817247,8.226426,3.743279,6.281429240000001,2,5,1.337575
0,SE,107,10,22.98977,36.110278615227564,57.52879999999999,74.9845,0.009044445,++-,0.032737665,---,0.008655161000000001,8.116108,3.802613,4.24667248,2,2,1.105346
1,NW,358,19,37.99073,60.139960458775064,49.18489999999997,61.00850000000008,0.012061659999999998,---,0.05638474,+--,0.053964382,21.89491,3.771459,3.78078332,3,3,1.2922
0,S,176,6,11.30993,141.86978168741985,135.0,126.87,0.004372515,++-,0.005414184000000001,---,0.032915898,5.014664,4.198462,4.132381479999999,2,2,1.342442
0,NW,470,17,33.85452,57.29421064011541,37.87500000000006,65.83439999999985,0.010144274,++-,0.028308154000000002,+--,0.026865190999999997,14.314385999999999,3.728389,3.4855580799999997,3,3,1.357754
1,E,273,18,40.51059,52.23636584902861,54.16238999999996,100.05551999999999,0.015228598,+--,0.037104318,+--,0.034614437,22.679850000000002,4.121866,4.513713839999999,3,3,1.307037
1,W,189,16,39.50971,31.619037446744105,33.69010000000003,48.80689999999993,-0.004210290000000002,---,0.021678199999999998,---,0.080346938,19.595796,3.371969,3.61580088,3,3,1.277739
0,S,136,10,27.01712,46.30408422511356,63.435,77.6577,0.005783498000000001,---,0.017810228,---,0.012536454999999998,17.843921,6.184141,5.936783800000001,3,3,1.303308
1,NW,313,27,52.01483,45.04459593542841,65.55599999999998,92.05310000000003,0.011123588,++-,0.024592508,++-,0.0030100300000000003,25.30824,2.673633,3.4813873599999994,3,3,1.305456
1,N,170,12,26.56505,50.67929478770037,40.23631,709.51992,-0.011015552000000001,+++,-0.035855012000000006,---,-0.005521952,17.810827000000003,5.331284,4.811752920000001,3,3,1.320607
0,NW,46,12,15.79317,136.1278957929282,49.76370000000003,61.499800000000164,0.004693320999999999,---,0.0064084549999999995,--+,-0.0008856789999999999,14.532955999999999,6.582065,5.504169800000001,2,5,1.313967
0,NE,286,19,35.26439,17.708288729792294,24.77514000000002,17.65012,-0.0008588099999999998,+++,-0.016421329999999998,+++,-0.019438039,17.882922,3.594945,3.4967726800000003,3,3,1.364301
0,SE,166,14,24.09484,67.35051986234397,46.84759999999994,107.10589999999999,0.011330203,+++,-0.010980286999999998,+-+,0.013739073999999999,15.108336,5.013912,4.84653284,2,2,1.297493
0,NW,204,13,29.49621,109.43825325355357,105.9454,150.31279999999998,0.014406127000000001,++-,0.025938767,+-+,0.0043383300000000005,8.035081,3.925926,4.27900864,2,2,1.301197
0,SW,43,12,22.98977,64.2160839364639,45.0,78.33879999999999,0.004851893,+--,0.008765295,-+-,-0.003247717,12.03216,5.079618,5.285528039999999,1,1,1.225922
0,NE,87,8,8.049467,214.66237453982978,98.13004999999998,100.30485,0.006939631,---,0.021145541,+--,0.017586737,3.971368,6.936476,6.405097839999999,2,5,1.355524
0,N,110,15,35.26439,64.06783160009289,50.90613999999999,376.62337800000006,0.00874566,+++,-6.904599999999969e-05,---,0.038689042,15.585269,3.714466,3.7041905600000002,1,1,1.238692
0,W,59,16,38.65981,71.37678638358544,36.86989999999997,49.107700000000136,0.00879771,+++,-0.00408349,+--,0.042705015,26.22737,5.242458,4.97456772,3,7,1.308847
0,SW,172,12,22.98977,98.56562288356953,71.565,110.47229999999999,-0.0007807700000000001,---,0.01176606,---,0.004790323999999997,16.071221,7.197107,6.655651879999999,2,5,1.33955
1,NW,123,24,47.2466,54.53791383930272,41.05479999999994,111.85390000000024,0.020091683000000003,+++,0.018049333,+--,0.05091734,18.584696,2.859526,3.07344288,2,2,1.289911
0,S,223,10,17.5484,53.95773973695606,33.69010000000003,62.02529999999999,0.004330273999999999,---,0.005296718999999999,---,0.011241363,9.483979,5.224111,4.5059976,2,5,1.335875
0,E,340,11,26.56505,50.67929478770037,48.36641000000003,109.16120999999998,-0.005325470000000002,+++,-0.032969570000000004,++-,0.01366785,14.518575,3.713742,3.8608667599999995,3,3,1.313286
0,W,128,11,30.96376,43.32600433539079,45.0,74.53110000000004,0.003918014,+-+,0.002153663,+++,0.0006051259999999999,17.52933,4.593843,4.84651912,3,3,1.204975
0,S,50,5,5.710593,553.0334065131239,315.0,664.6950999999999,0.005886924,---,0.013747584,+++,-0.021897913999999997,0.005474023,7.768532,4.225487159999999,2,5,1.320638
0,W,91,7,16.69924,66.45176666722558,45.00009999999992,50.90610000000004,0.0002948299999999994,+++,-0.004799421000000001,-+-,-0.006233902999999999,7.682446,4.899286,4.67697144,3,3,1.279337
0,NE,155,15,30.24626,57.74284159429959,33.69006999999999,62.41546999999999,0.00776507,+--,0.02304014,---,0.018336815,16.013793,3.933103,3.878113640000001,3,3,1.293289
0,N,69,14,11.30993,394.1784520328596,225.0,2118.73139,0.00652966,---,0.02314086,---,0.032977000000000006,10.461165,5.399885,5.254667479999999,3,3,1.295931
0,NW,610,24,37.99073,24.22759446844006,19.65379999999999,24.77850000000018,0.011023804,+++,-0.0022508960000000005,+-+,0.010532146999999999,21.34717,3.917337,3.7546867199999996,3,3,1.342298
0,SE,77,10,12.60438,250.5596229247293,225.0,338.64896,-0.002553650000000001,---,0.02309408,---,-0.0037892750000000012,5.961892000000001,6.745436,5.277472759999999,2,2,1.33928
0,SW,233,11,29.49621,109.43825325355357,225.0,181.11830000000003,0.020750507,++-,0.071909997,---,0.024529213,8.254319,2.818733,4.542166439999999,3,3,1.291253
0,NW,96,15,33.85452,64.06857932116597,86.63349999999997,131.5202,-0.0009762599999999996,+++,-0.010249573,---,-0.006303766,13.968225,3.024735,3.43005544,2,2,1.33112
0,E,182,9,17.5484,113.97751361947527,48.366449999999986,82.53720000000001,0.00016902499999999973,+++,-0.002462852,+++,-0.022207558,8.673437999999999,4.064865,4.0843752,2,2,1.273756
0,SE,280,8,12.60438,179.2440960999272,90.0,157.6198,0.005683560000000001,---,0.050125180000000005,+++,0.0022429900000000007,8.715307,6.499304,5.15301776,3,3,1.224001
0,S,545,14,28.3032,40.368862884762144,62.65009999999995,114.44529999999997,0.012896099999999994,---,0.051472779999999996,+-+,0.011998903,20.892603,5.576262,4.97297716,3,3,1.33471
1,E,349,14,35.26439,59.86608587302943,34.38035000000002,70.57027000000001,0.008453222,---,0.025384552,++-,0.024271218,18.008735,4.019946,3.8873382800000003,3,3,1.331633
1,NW,461,18,43.33172,48.28991325523196,64.59229999999997,67.33519999999999,0.013981283,+--,0.055538033,++-,0.041014713,19.771622,3.075265,3.4080038400000006,3,3,1.319751
0,S,396,18,42.16205,19.513116653483408,31.32869999999997,45.25629999999998,-0.0006165100000000007,+++,-0.01352127,--+,-0.0002604619999999996,24.93781,4.203904,4.721192880000001,3,3,1.309733
0,NE,112,13,24.09484,134.72230153842068,134.99995,207.28768,0.006289120000000002,+++,-0.024386859999999996,+++,0.0023177700000000037,10.639719,2.564124,3.0396938399999995,3,3,1.366427
0,SW,65,16,30.24626,147.39444480077867,165.96370000000002,108.6892,0.03301313,---,0.08872232,---,0.013347084,14.811267,2.915314,4.01376008,1,1,1.28675
0,NE,30,13,37.29208,92.57888001956448,292.61980000000005,384.21535,0.0047554450000000005,+-+,0.0016719980000000005,++-,0.006967993999999998,14.375785,1.664793,3.2425356,1,6,1.124292
1,E,414,17,38.65981,59.89395705772998,66.37056999999999,79.94254,-0.001561491,++-,0.0018134470000000001,---,0.05061086,20.547240000000002,3.869606,3.8242863600000003,3,3,1.363767
0,SW,121,9,24.09484,149.82343522513534,123.6901,283.0799999999999,-0.0022630700000000024,---,0.002165885999999998,---,0.003351082,16.022399,6.080725,5.386028920000001,2,2,1.343153
1,W,175,17,32.31153,71.6610757831647,51.1155,54.5206,-0.0013240119999999994,+++,-0.006145967,+-+,0.003387179,16.270123,3.398041,3.5713503199999996,3,3,1.341631
0,E,315,11,27.01712,69.2404667855049,108.43490000000003,67.31679999999999,0.014444188,---,0.045801408,---,0.042474967,13.290746,3.849959,4.68887304,2,2,1.277403
1,SE,131,15,35.79576,122.01600692372502,152.10268000000002,121.22353,-0.0038364799999999998,---,0.07502143,---,0.06287528,19.520122,4.200727,5.2996358,3,3,1.279722
0,W,121,10,21.80141,103.9382773866461,90.0,229.87399999999997,0.001504450000000001,---,0.02977556,---,0.041948685,21.280250000000002,8.020056,7.01188572,2,5,1.139718
0,N,185,13,21.80141,119.33696031586948,134.99995,937.899048,-0.008179579999999999,---,0.03027639,---,0.00834056,30.709271,5.106182,5.979928560000001,3,3,1.278855
0,E,50,16,42.67464,60.868468954864056,71.565,57.56884,0.0076793140000000005,+--,0.01246114,+--,0.045478616,17.486283,2.874473,3.57982004,2,2,1.323239
0,SW,215,10,24.09484,86.55154796628656,90.0,130.2639,-0.0017645100000000004,---,0.018350909999999998,--+,-0.010113604999999998,14.661504,5.396767,6.867237960000001,3,3,1.301127
0,NE,134,9,24.09484,53.06077981841756,63.434950000000015,178.27876999999995,0.0074775200000000005,---,0.015771197,--+,0.0007302720000000001,7.512283,2.715755,4.24090992,3,3,1.296572
0,S,123,10,26.56505,34.49024187795619,21.8014,0.0,-0.0024652300000000005,+++,-0.01320323,---,-0.0005894940000000003,13.99045,5.02492,4.999554399999999,2,2,1.298618
0,S,17,5,17.5484,104.7630952109594,315.0,378.4351,-0.006443887,---,0.0072230129999999995,-++,-0.029666705,5.5346139999999995,2.695244,4.46881184,2,5,1.282397
0,E,514,18,38.87666,35.21094661938551,60.94540000000001,90.34476,-0.01083318,---,0.008935730000000001,+++,-0.019980657,30.77437,5.880756,5.3483068,3,3,1.313195
0,NW,186,16,32.63194,32.87279273006754,72.40759999999989,83.59070000000008,0.000859409999999998,+++,-0.029584270000000003,+++,-0.017310267,13.857049,3.188818,3.42606852,3,3,1.366735
1,E,327,13,31.31116,38.49461342217918,59.03620000000001,74.14184999999998,0.00016695999999999898,++-,0.000993305999999999,++-,0.004519389,15.532817,3.670546,3.472665,3,3,1.307049
0,SE,75,8,12.60438,165.4540485132946,90.0,191.5239,0.005770475000000001,+++,-0.022045425,+++,-0.008429418000000001,7.443284,2.810809,4.375250879999999,3,3,1.311289
1,SW,100,15,30.24626,92.59182126980328,33.69009999999997,73.33209999999994,0.009387915,---,0.034299595,++-,0.031908282999999996,18.122994,4.15081,3.7728240399999997,3,3,1.350205
1,NW,187,21,40.31554,28.683852430105123,32.47120000000001,65.07569999999998,0.009689283,---,0.042203863,---,0.02676464,21.55616,4.026987,4.106987040000002,3,3,1.332907
0,NE,353,18,33.85452,41.19254976883441,41.87787000000003,68.88150000000002,-0.0018433400000000023,---,0.026765079999999997,---,0.00909429,28.760869999999997,5.67355,5.3645483999999986,2,5,1.329682
0,S,46,12,27.01712,102.69892941956805,85.6012,162.83280000000002,0.0025310399999999983,---,0.0412154,---,0.044246030000000006,16.578627,5.491467,5.316855960000001,2,5,1.342528
1,E,339,9,11.30993,216.49851060086138,108.435,308.08883000000003,0.008208054,---,0.008330539999999999,--+,-0.011106411,3.140826,8.219728,5.4526326,3,3,1.328131
0,NE,343,19,40.31554,70.35168076627524,74.19748800000002,56.71664,-0.01033237,+++,-0.07456386000000001,+++,-0.09370763,18.137912,3.137189,3.1745809199999995,3,3,1.303788
0,W,202,11,30.96376,28.757134146499002,90.00000000000006,80.44860000000006,0.01947186,+++,-0.021867409999999997,+-+,0.008075903,13.988436,3.320512,3.27618904,3,3,1.27497
1,NW,249,16,35.79576,54.205972997919304,91.332222,110.97770000000008,0.024800980000000004,+++,0.010796180000000004,+++,0.008509238000000002,16.305838,3.065315,3.1100156000000005,3,3,1.351814
0,W,383,10,21.80141,47.32666373413461,52.12509999999992,50.69240000000002,-0.00902393,++-,-3.474099999999959e-05,---,0.044077717,6.988652,4.060239,3.5405815599999992,3,3,1.281831
1,E,58,15,38.65981,52.42594311767181,49.57388000000003,114.94209999999998,0.010594619999999999,---,0.03733048,+--,0.037151952,21.157313000000002,4.774058,4.74769968,2,2,1.289141
